Confidence,Image_name,Name
0.534592018,Frame-Leaves/saw5.jpg,Leaf
0.513916245,Frame-Leaves/saw5.jpg,Oak
0.513916245,Frame-Leaves/saw5.jpg,Sycamore
0.513916245,Frame-Leaves/saw5.jpg,Tree
0.511169434,Frame-Leaves/saw5.jpg,Blossom
0.511169434,Frame-Leaves/saw5.jpg,Flower
0.511169434,Frame-Leaves/saw5.jpg,Flower Arrangement
0.511169434,Frame-Leaves/saw5.jpg,Ornament
0.508735352,Frame-Leaves/saw5.jpg,Maple Leaf
0.968446503,Frame-Leaves/scissor1.jpg,Collage
0.968446503,Frame-Leaves/scissor1.jpg,Poster
0.938026962,Frame-Leaves/scissor1.jpg,Flora
0.938026962,Frame-Leaves/scissor1.jpg,Leaf
0.938026962,Frame-Leaves/scissor1.jpg,Plant
0.886642532,Frame-Leaves/scissor1.jpg,Vine
0.650192642,Frame-Leaves/scissor1.jpg,Ivy
0.638702507,Frame-Leaves/scissor1.jpg,Weed
0.615745735,Frame-Leaves/scissor1.jpg,Fern
0.534720497,Frame-Leaves/scissor1.jpg,Art
0.534720497,Frame-Leaves/scissor1.jpg,Floral Design
0.534720497,Frame-Leaves/scissor1.jpg,Graphic Design
0.534720497,Frame-Leaves/scissor1.jpg,Ornament
0.51512455,Frame-Leaves/scissor1.jpg,Oak
0.51512455,Frame-Leaves/scissor1.jpg,Sycamore
0.51512455,Frame-Leaves/scissor1.jpg,Tree
0.513846931,Frame-Leaves/scissor1.jpg,Maple Leaf
0.506311607,Frame-Leaves/scissor1.jpg,Aquilegia
0.506311607,Frame-Leaves/scissor1.jpg,Blossom
0.506311607,Frame-Leaves/scissor1.jpg,Flower
0.673131256,Frame-Leaves/scissor2.jpg,Flora
0.673131256,Frame-Leaves/scissor2.jpg,Plant
0.673131256,Frame-Leaves/scissor2.jpg,Vine
0.660963745,Frame-Leaves/scissor2.jpg,Leaf
0.620689316,Frame-Leaves/scissor2.jpg,Collage
0.620689316,Frame-Leaves/scissor2.jpg,Poster
0.540025482,Frame-Leaves/scissor2.jpg,Hemp
0.511007118,Frame-Leaves/scissor3.jpg,Label
0.511007118,Frame-Leaves/scissor3.jpg,Text
0.862195969,Frame-Leaves/scissor4.jpg,Flora
0.862195969,Frame-Leaves/scissor4.jpg,Plant
0.862195969,Frame-Leaves/scissor4.jpg,Vine
0.730169067,Frame-Leaves/scissor4.jpg,Collage
0.730169067,Frame-Leaves/scissor4.jpg,Poster
0.598184929,Frame-Leaves/scissor4.jpg,Leaf
0.549344406,Frame-Leaves/scissor4.jpg,Herbs
0.549344406,Frame-Leaves/scissor4.jpg,Jar
0.549344406,Frame-Leaves/scissor4.jpg,Mint
0.549344406,Frame-Leaves/scissor4.jpg,Planter
0.549344406,Frame-Leaves/scissor4.jpg,Potted Plant
0.549344406,Frame-Leaves/scissor4.jpg,Pottery
0.549344406,Frame-Leaves/scissor4.jpg,Vase
0.507116241,Frame-Leaves/scissor4.jpg,Maple Leaf
0.979772797,Frame-Leaves/scissor5.jpg,Flora
0.979772797,Frame-Leaves/scissor5.jpg,Ivy
0.979772797,Frame-Leaves/scissor5.jpg,Plant
0.934825516,Frame-Leaves/scissor5.jpg,Leaf
0.801552505,Frame-Leaves/scissor5.jpg,Blossom
0.801552505,Frame-Leaves/scissor5.jpg,Flower
0.801552505,Frame-Leaves/scissor5.jpg,Flower Arrangement
0.801552505,Frame-Leaves/scissor5.jpg,Ornament
0.801395493,Frame-Leaves/scissor5.jpg,Vine
0.759278641,Frame-Leaves/scissor5.jpg,Art
0.759278641,Frame-Leaves/scissor5.jpg,Floral Design
0.759278641,Frame-Leaves/scissor5.jpg,Graphic Design
0.756648102,Frame-Leaves/scissor5.jpg,Herbs
0.756648102,Frame-Leaves/scissor5.jpg,Jar
0.756648102,Frame-Leaves/scissor5.jpg,Mint
0.756648102,Frame-Leaves/scissor5.jpg,Planter
0.756648102,Frame-Leaves/scissor5.jpg,Potted Plant
0.756648102,Frame-Leaves/scissor5.jpg,Pottery
0.756648102,Frame-Leaves/scissor5.jpg,Vase
0.540606575,Frame-Leaves/scissor5.jpg,Maple Leaf
0.512847137,Frame-Leaves/scissor5.jpg,Aquilegia
0.507341309,Frame-Leaves/scissor5.jpg,Geranium
0.979772797,Frame-Leaves/screw1.jpg,Flora
0.979772797,Frame-Leaves/screw1.jpg,Ivy
0.979772797,Frame-Leaves/screw1.jpg,Plant
0.934825516,Frame-Leaves/screw1.jpg,Leaf
0.831619873,Frame-Leaves/screw1.jpg,Aquilegia
0.831619873,Frame-Leaves/screw1.jpg,Blossom
0.831619873,Frame-Leaves/screw1.jpg,Flower
0.802800369,Frame-Leaves/screw1.jpg,Vine
0.756648102,Frame-Leaves/screw1.jpg,Herbs
0.756648102,Frame-Leaves/screw1.jpg,Jar
0.756648102,Frame-Leaves/screw1.jpg,Mint
0.756648102,Frame-Leaves/screw1.jpg,Planter
0.756648102,Frame-Leaves/screw1.jpg,Potted Plant
0.756648102,Frame-Leaves/screw1.jpg,Pottery
0.756648102,Frame-Leaves/screw1.jpg,Vase
0.74312294,Frame-Leaves/screw1.jpg,Art
0.74312294,Frame-Leaves/screw1.jpg,Floral Design
0.74312294,Frame-Leaves/screw1.jpg,Graphic Design
0.74312294,Frame-Leaves/screw1.jpg,Ornament
0.629975128,Frame-Leaves/screw1.jpg,Flower Arrangement
0.540606575,Frame-Leaves/screw1.jpg,Maple Leaf
0.953688049,Frame-Leaves/screw2.jpg,Collage
0.953688049,Frame-Leaves/screw2.jpg,Poster
0.929438858,Frame-Leaves/screw2.jpg,Screwdriver
0.879223557,Frame-Leaves/screw2.jpg,Flora
0.879223557,Frame-Leaves/screw2.jpg,Leaf
0.879223557,Frame-Leaves/screw2.jpg,Plant
0.814920044,Frame-Leaves/screw2.jpg,Vine
0.505883942,Frame-Leaves/screw2.jpg,Maple Leaf
0.505442543,Frame-Leaves/screw2.jpg,Grass
0.60552742,Frame-Leaves/screw3.jpg,Flora
0.60552742,Frame-Leaves/screw3.jpg,Plant
0.60552742,Frame-Leaves/screw3.jpg,Vine
0.533942528,Frame-Leaves/screw3.jpg,Blossom
0.533942528,Frame-Leaves/screw3.jpg,Flower
0.533942528,Frame-Leaves/screw3.jpg,Geranium
0.522752113,Frame-Leaves/screw3.jpg,Flower Arrangement
0.522752113,Frame-Leaves/screw3.jpg,Ornament
0.792989426,Frame-Leaves/screw4.jpg,Flora
0.792989426,Frame-Leaves/screw4.jpg,Leaf
0.792989426,Frame-Leaves/screw4.jpg,Plant
0.586449432,Frame-Leaves/screw4.jpg,Herbal
0.586449432,Frame-Leaves/screw4.jpg,Herbs
0.586449432,Frame-Leaves/screw4.jpg,Jar
0.586449432,Frame-Leaves/screw4.jpg,Planter
0.586449432,Frame-Leaves/screw4.jpg,Potted Plant
0.586449432,Frame-Leaves/screw4.jpg,Pottery
0.586449432,Frame-Leaves/screw4.jpg,Vase
0.580439758,Frame-Leaves/screw4.jpg,Blossom
0.580439758,Frame-Leaves/screw4.jpg,Flower
0.580439758,Frame-Leaves/screw4.jpg,Flower Arrangement
0.580439758,Frame-Leaves/screw4.jpg,Ornament
0.558547897,Frame-Leaves/screw4.jpg,Alcohol
0.558547897,Frame-Leaves/screw4.jpg,Beverage
0.558547897,Frame-Leaves/screw4.jpg,Cocktail
0.558547897,Frame-Leaves/screw4.jpg,Drink
0.558547897,Frame-Leaves/screw4.jpg,Mojito
0.521444931,Frame-Leaves/screw4.jpg,Pot
0.507180977,Frame-Leaves/screw4.jpg,Backyard
0.507180977,Frame-Leaves/screw4.jpg,Outdoors
0.507180977,Frame-Leaves/screw4.jpg,Yard
0.868235321,Frame-Leaves/screw5.jpg,Flora
0.868235321,Frame-Leaves/screw5.jpg,Leaf
0.868235321,Frame-Leaves/screw5.jpg,Plant
0.575563965,Frame-Leaves/screw5.jpg,Vine
0.535036316,Frame-Leaves/screw5.jpg,Maple Leaf
0.860066605,Frame-Leaves/shovel1.jpg,Flora
0.860066605,Frame-Leaves/shovel1.jpg,Leaf
0.860066605,Frame-Leaves/shovel1.jpg,Plant
0.629243202,Frame-Leaves/shovel1.jpg,Vine
0.532930069,Frame-Leaves/shovel1.jpg,Maple Leaf
0.509801025,Frame-Leaves/shovel1.jpg,Blossom
0.509801025,Frame-Leaves/shovel1.jpg,Flower
0.509801025,Frame-Leaves/shovel1.jpg,Geranium
0.505166168,Frame-Leaves/shovel1.jpg,Flower Arrangement
0.505166168,Frame-Leaves/shovel1.jpg,Ornament
0.983571777,Frame-Leaves/shovel2.jpg,Shovel
0.966535797,Frame-Leaves/shovel2.jpg,Flora
0.966535797,Frame-Leaves/shovel2.jpg,Plant
0.966535797,Frame-Leaves/shovel2.jpg,Vine
0.690919495,Frame-Leaves/shovel2.jpg,Ivy
0.525731583,Frame-Leaves/shovel2.jpg,Leaf
0.511082878,Frame-Leaves/shovel2.jpg,Blossom
0.511082878,Frame-Leaves/shovel2.jpg,Flower
0.511082878,Frame-Leaves/shovel2.jpg,Geranium
0.50565464,Frame-Leaves/shovel2.jpg,Flower Arrangement
0.50565464,Frame-Leaves/shovel2.jpg,Ornament
0.89970787,Frame-Leaves/shovel3.jpg,Flora
0.89970787,Frame-Leaves/shovel3.jpg,Plant
0.89970787,Frame-Leaves/shovel3.jpg,Vine
0.879223557,Frame-Leaves/shovel3.jpg,Leaf
0.584424515,Frame-Leaves/shovel3.jpg,Ivy
0.524958839,Frame-Leaves/shovel3.jpg,Herbs
0.524958839,Frame-Leaves/shovel3.jpg,Jar
0.524958839,Frame-Leaves/shovel3.jpg,Planter
0.524958839,Frame-Leaves/shovel3.jpg,Potted Plant
0.524958839,Frame-Leaves/shovel3.jpg,Pottery
0.524958839,Frame-Leaves/shovel3.jpg,Vase
0.508459091,Frame-Leaves/shovel3.jpg,Blossom
0.508459091,Frame-Leaves/shovel3.jpg,Flower
0.508459091,Frame-Leaves/shovel3.jpg,Flower Arrangement
0.508459091,Frame-Leaves/shovel3.jpg,Ornament
0.505937233,Frame-Leaves/shovel3.jpg,Maple Leaf
0.505442543,Frame-Leaves/shovel3.jpg,Grass
0.863804703,Frame-Leaves/shovel4.jpg,Flora
0.863804703,Frame-Leaves/shovel4.jpg,Ivy
0.863804703,Frame-Leaves/shovel4.jpg,Plant
0.665665054,Frame-Leaves/shovel4.jpg,Vine
0.636657639,Frame-Leaves/shovel4.jpg,Herbs
0.636657639,Frame-Leaves/shovel4.jpg,Jar
0.636657639,Frame-Leaves/shovel4.jpg,Mint
0.636657639,Frame-Leaves/shovel4.jpg,Planter
0.636657639,Frame-Leaves/shovel4.jpg,Potted Plant
0.636657639,Frame-Leaves/shovel4.jpg,Pottery
0.636657639,Frame-Leaves/shovel4.jpg,Vase
0.585432777,Frame-Leaves/shovel4.jpg,Leaf
0.572494926,Frame-Leaves/shovel4.jpg,Blossom
0.572494926,Frame-Leaves/shovel4.jpg,Flower
0.572494926,Frame-Leaves/shovel4.jpg,Flower Arrangement
0.572494926,Frame-Leaves/shovel4.jpg,Ornament
0.529386597,Frame-Leaves/shovel4.jpg,Art
0.529386597,Frame-Leaves/shovel4.jpg,Ikebana
0.50919281,Frame-Leaves/shovel4.jpg,Maple Leaf
0.507896538,Frame-Leaves/shovel4.jpg,Collage
0.507896538,Frame-Leaves/shovel4.jpg,Poster
0.979772797,Frame-Leaves/shovel5.jpg,Flora
0.979772797,Frame-Leaves/shovel5.jpg,Ivy
0.979772797,Frame-Leaves/shovel5.jpg,Plant
0.960165329,Frame-Leaves/shovel5.jpg,Trowel
0.934832687,Frame-Leaves/shovel5.jpg,Leaf
0.802801056,Frame-Leaves/shovel5.jpg,Vine
0.75663208,Frame-Leaves/shovel5.jpg,Herbs
0.75663208,Frame-Leaves/shovel5.jpg,Jar
0.75663208,Frame-Leaves/shovel5.jpg,Mint
0.75663208,Frame-Leaves/shovel5.jpg,Planter
0.75663208,Frame-Leaves/shovel5.jpg,Potted Plant
0.75663208,Frame-Leaves/shovel5.jpg,Pottery
0.75663208,Frame-Leaves/shovel5.jpg,Vase
0.74312294,Frame-Leaves/shovel5.jpg,Art
0.74312294,Frame-Leaves/shovel5.jpg,Floral Design
0.74312294,Frame-Leaves/shovel5.jpg,Graphic Design
0.74312294,Frame-Leaves/shovel5.jpg,Ornament
0.629975128,Frame-Leaves/shovel5.jpg,Blossom
0.629975128,Frame-Leaves/shovel5.jpg,Flower
0.629975128,Frame-Leaves/shovel5.jpg,Flower Arrangement
0.540606575,Frame-Leaves/shovel5.jpg,Maple Leaf
0.953424454,Frame-Leaves/tape1.jpg,Flora
0.953424454,Frame-Leaves/tape1.jpg,Plant
0.953424454,Frame-Leaves/tape1.jpg,Vine
0.693845901,Frame-Leaves/tape1.jpg,Ivy
0.523404846,Frame-Leaves/tape1.jpg,Leaf
0.507408257,Frame-Leaves/tape1.jpg,Car Wheel
0.507408257,Frame-Leaves/tape1.jpg,Machine
0.507408257,Frame-Leaves/tape1.jpg,Spoke
0.507408257,Frame-Leaves/tape1.jpg,Tire
0.507408257,Frame-Leaves/tape1.jpg,Wheel
0.959931793,Frame-Leaves/tape2.jpg,Flora
0.959931793,Frame-Leaves/tape2.jpg,Plant
0.959931793,Frame-Leaves/tape2.jpg,Vine
0.794702454,Frame-Leaves/tape2.jpg,Leaf
0.712181778,Frame-Leaves/tape2.jpg,Ivy
0.704223862,Frame-Leaves/tape2.jpg,Cap
0.704223862,Frame-Leaves/tape2.jpg,Clothing
0.704223862,Frame-Leaves/tape2.jpg,Hat
0.596807938,Frame-Leaves/tape2.jpg,Baseball Cap
0.505705185,Frame-Leaves/tape2.jpg,Lifejacket
0.505705185,Frame-Leaves/tape2.jpg,Vest
0.965462418,Frame-Leaves/tape3.jpg,Ball
0.965462418,Frame-Leaves/tape3.jpg,Sphere
0.836409454,Frame-Leaves/tape3.jpg,Flora
0.836409454,Frame-Leaves/tape3.jpg,Plant
0.836409454,Frame-Leaves/tape3.jpg,Vine
0.681112213,Frame-Leaves/tape3.jpg,Leaf
0.654305191,Frame-Leaves/tape3.jpg,Ivy
0.633534431,Frame-Leaves/tape3.jpg,Collage
0.633534431,Frame-Leaves/tape3.jpg,Poster
0.588867645,Frame-Leaves/tape3.jpg,Art
0.588867645,Frame-Leaves/tape3.jpg,Floral Design
0.588867645,Frame-Leaves/tape3.jpg,Graphic Design
0.588867645,Frame-Leaves/tape3.jpg,Ornament
0.581734314,Frame-Leaves/tape3.jpg,Envelope
0.581734314,Frame-Leaves/tape3.jpg,Greeting Card
0.581734314,Frame-Leaves/tape3.jpg,Mail
0.512345428,Frame-Leaves/tape3.jpg,Dish
0.512345428,Frame-Leaves/tape3.jpg,Food
0.512345428,Frame-Leaves/tape3.jpg,Meal
0.512345428,Frame-Leaves/tape3.jpg,Plate
0.509086418,Frame-Leaves/tape3.jpg,Blossom
0.509086418,Frame-Leaves/tape3.jpg,Flower
0.509086418,Frame-Leaves/tape3.jpg,Flower Arrangement
0.893506317,Frame-Leaves/tape4.jpg,Flora
0.893506317,Frame-Leaves/tape4.jpg,Plant
0.893506317,Frame-Leaves/tape4.jpg,Vine
0.669312897,Frame-Leaves/tape4.jpg,Collage
0.669312897,Frame-Leaves/tape4.jpg,Poster
0.634329872,Frame-Leaves/tape4.jpg,Ivy
0.535936966,Frame-Leaves/tape4.jpg,Leaf
0.517021828,Frame-Leaves/tape4.jpg,Label
0.517021828,Frame-Leaves/tape4.jpg,Text
0.843791046,Frame-Leaves/tape5.jpg,Flora
0.843791046,Frame-Leaves/tape5.jpg,Plant
0.843791046,Frame-Leaves/tape5.jpg,Vine
0.68239563,Frame-Leaves/tape5.jpg,Ivy
0.548113213,Frame-Leaves/tape5.jpg,Leaf
0.540285721,Frame-Leaves/tape5.jpg,Collage
0.540285721,Frame-Leaves/tape5.jpg,Poster
0.507917099,Frame-Leaves/tape5.jpg,Herbs
0.507917099,Frame-Leaves/tape5.jpg,Jar
0.507917099,Frame-Leaves/tape5.jpg,Mint
0.507917099,Frame-Leaves/tape5.jpg,Planter
0.507917099,Frame-Leaves/tape5.jpg,Potted Plant
0.507917099,Frame-Leaves/tape5.jpg,Pottery
0.507917099,Frame-Leaves/tape5.jpg,Vase
0.505986443,Frame-Leaves/tape5.jpg,Blossom
0.505986443,Frame-Leaves/tape5.jpg,Flower
0.505986443,Frame-Leaves/tape5.jpg,Flower Arrangement
0.505986443,Frame-Leaves/tape5.jpg,Ornament
0.973222656,Frame-Leaves/wrench1.jpg,Hacksaw
0.973222656,Frame-Leaves/wrench1.jpg,Handsaw
0.973222656,Frame-Leaves/wrench1.jpg,Pruner
0.901907349,Frame-Leaves/wrench1.jpg,Flora
0.901907349,Frame-Leaves/wrench1.jpg,Plant
0.901907349,Frame-Leaves/wrench1.jpg,Vine
0.688804092,Frame-Leaves/wrench1.jpg,Ivy
0.539080009,Frame-Leaves/wrench1.jpg,Leaf
0.507001534,Frame-Leaves/wrench1.jpg,Blossom
0.507001534,Frame-Leaves/wrench1.jpg,Flower
0.507001534,Frame-Leaves/wrench1.jpg,Flower Arrangement
0.507001534,Frame-Leaves/wrench1.jpg,Ornament
0.888813934,Frame-Leaves/wrench2.jpg,Flora
0.888813934,Frame-Leaves/wrench2.jpg,Plant
0.888813934,Frame-Leaves/wrench2.jpg,Vine
0.561233864,Frame-Leaves/wrench2.jpg,Ivy
0.538824844,Frame-Leaves/wrench2.jpg,Leaf
0.505767097,Frame-Leaves/wrench2.jpg,Blossom
0.505767097,Frame-Leaves/wrench2.jpg,Flower
0.505767097,Frame-Leaves/wrench2.jpg,Flower Arrangement
0.505767097,Frame-Leaves/wrench2.jpg,Ornament
0.851066208,Frame-Leaves/wrench3.jpg,Flora
0.851066208,Frame-Leaves/wrench3.jpg,Leaf
0.851066208,Frame-Leaves/wrench3.jpg,Plant
0.571877403,Frame-Leaves/wrench3.jpg,Vine
0.571559792,Frame-Leaves/wrench3.jpg,Ivy
0.512807503,Frame-Leaves/wrench3.jpg,Art
0.512807503,Frame-Leaves/wrench3.jpg,Blossom
0.512807503,Frame-Leaves/wrench3.jpg,Flower
0.512807503,Frame-Leaves/wrench3.jpg,Flower Arrangement
0.512807503,Frame-Leaves/wrench3.jpg,Ikebana
0.512807503,Frame-Leaves/wrench3.jpg,Jar
0.512807503,Frame-Leaves/wrench3.jpg,Ornament
0.512807503,Frame-Leaves/wrench3.jpg,Pottery
0.512807503,Frame-Leaves/wrench3.jpg,Vase
0.506946487,Frame-Leaves/wrench3.jpg,Maple Leaf
0.960638351,Frame-Leaves/wrench4.jpg,Flora
0.960638351,Frame-Leaves/wrench4.jpg,Plant
0.960638351,Frame-Leaves/wrench4.jpg,Vine
0.879223557,Frame-Leaves/wrench4.jpg,Leaf
0.721173782,Frame-Leaves/wrench4.jpg,Herbs
0.721173782,Frame-Leaves/wrench4.jpg,Jar
0.721173782,Frame-Leaves/wrench4.jpg,Mint
0.721173782,Frame-Leaves/wrench4.jpg,Planter
0.721173782,Frame-Leaves/wrench4.jpg,Potted Plant
0.721173782,Frame-Leaves/wrench4.jpg,Pottery
0.721173782,Frame-Leaves/wrench4.jpg,Vase
0.556417885,Frame-Leaves/wrench4.jpg,Ivy
0.540623474,Frame-Leaves/wrench4.jpg,Art
0.540623474,Frame-Leaves/wrench4.jpg,Floral Design
0.540623474,Frame-Leaves/wrench4.jpg,Graphic Design
0.540623474,Frame-Leaves/wrench4.jpg,Ornament
0.539765015,Frame-Leaves/wrench4.jpg,Blossom
0.539765015,Frame-Leaves/wrench4.jpg,Flower
0.539765015,Frame-Leaves/wrench4.jpg,Flower Arrangement
0.505442543,Frame-Leaves/wrench4.jpg,Grass
0.909051971,Frame-Leaves/wrench5.jpg,Flora
0.909051971,Frame-Leaves/wrench5.jpg,Plant
0.909051971,Frame-Leaves/wrench5.jpg,Vine
0.906620636,Frame-Leaves/wrench5.jpg,Ivy
0.879223557,Frame-Leaves/wrench5.jpg,Leaf
0.672132721,Frame-Leaves/wrench5.jpg,Collage
0.672132721,Frame-Leaves/wrench5.jpg,Poster
0.66762085,Frame-Leaves/wrench5.jpg,Herbs
0.66762085,Frame-Leaves/wrench5.jpg,Jar
0.66762085,Frame-Leaves/wrench5.jpg,Mint
0.66762085,Frame-Leaves/wrench5.jpg,Planter
0.66762085,Frame-Leaves/wrench5.jpg,Potted Plant
0.66762085,Frame-Leaves/wrench5.jpg,Pottery
0.66762085,Frame-Leaves/wrench5.jpg,Vase
0.525525932,Frame-Leaves/wrench5.jpg,Blossom
0.525525932,Frame-Leaves/wrench5.jpg,Flower
0.525525932,Frame-Leaves/wrench5.jpg,Flower Arrangement
0.525525932,Frame-Leaves/wrench5.jpg,Ornament
0.507781906,Frame-Leaves/wrench5.jpg,Art
0.507781906,Frame-Leaves/wrench5.jpg,Floral Design
0.507781906,Frame-Leaves/wrench5.jpg,Graphic Design
0.505442543,Frame-Leaves/wrench5.jpg,Grass
0.95115509,Frame-Nature/axe1.jpg,Collage
0.95115509,Frame-Nature/axe1.jpg,Poster
0.744065552,Frame-Nature/axe1.jpg,Flora
0.744065552,Frame-Nature/axe1.jpg,Jar
0.744065552,Frame-Nature/axe1.jpg,Plant
0.744065552,Frame-Nature/axe1.jpg,Potted Plant
0.744065552,Frame-Nature/axe1.jpg,Pottery
0.744065552,Frame-Nature/axe1.jpg,Vase
0.692975845,Frame-Nature/axe1.jpg,Blossom
0.692975845,Frame-Nature/axe1.jpg,Flower
0.692975845,Frame-Nature/axe1.jpg,Pansy
0.653555069,Frame-Nature/axe1.jpg,Sunflower
0.624176445,Frame-Nature/axe1.jpg,Daisies
0.624176445,Frame-Nature/axe1.jpg,Daisy
0.612083778,Frame-Nature/axe1.jpg,Flower Arrangement
0.612083778,Frame-Nature/axe1.jpg,Flower Bouquet
0.612083778,Frame-Nature/axe1.jpg,Ornament
0.596731796,Frame-Nature/axe1.jpg,Garden
0.596731796,Frame-Nature/axe1.jpg,Gardening
0.596731796,Frame-Nature/axe1.jpg,Outdoors
0.553849945,Frame-Nature/axe1.jpg,Aster
0.523753281,Frame-Nature/axe1.jpg,Daffodil
0.521784668,Frame-Nature/axe1.jpg,Leaf
0.513590317,Frame-Nature/axe1.jpg,Iris
0.5082938,Frame-Nature/axe1.jpg,Crocus
0.506915627,Frame-Nature/axe1.jpg,Maple Leaf
0.505289726,Frame-Nature/axe1.jpg,Petal
0.988041763,Frame-Nature/axe2.jpg,Collage
0.988041763,Frame-Nature/axe2.jpg,Poster
0.651034012,Frame-Nature/axe2.jpg,Blossom
0.651034012,Frame-Nature/axe2.jpg,Flora
0.651034012,Frame-Nature/axe2.jpg,Flower
0.651034012,Frame-Nature/axe2.jpg,Plant
0.605365334,Frame-Nature/axe2.jpg,Daisies
0.605365334,Frame-Nature/axe2.jpg,Daisy
0.593338013,Frame-Nature/axe2.jpg,Weed
0.564546661,Frame-Nature/axe2.jpg,Conifer
0.564546661,Frame-Nature/axe2.jpg,Tree
0.564546661,Frame-Nature/axe2.jpg,Yew
0.562511215,Frame-Nature/axe2.jpg,Herbs
0.562511215,Frame-Nature/axe2.jpg,Jar
0.562511215,Frame-Nature/axe2.jpg,Planter
0.562511215,Frame-Nature/axe2.jpg,Potted Plant
0.562511215,Frame-Nature/axe2.jpg,Pottery
0.562511215,Frame-Nature/axe2.jpg,Vase
0.555944786,Frame-Nature/axe2.jpg,Aster
0.545354614,Frame-Nature/axe2.jpg,Arecaceae
0.545354614,Frame-Nature/axe2.jpg,Palm Tree
0.54166954,Frame-Nature/axe2.jpg,Flower Arrangement
0.54166954,Frame-Nature/axe2.jpg,Flower Bouquet
0.54166954,Frame-Nature/axe2.jpg,Ornament
0.524849014,Frame-Nature/axe2.jpg,Leaf
0.51712059,Frame-Nature/axe2.jpg,Food
0.51712059,Frame-Nature/axe2.jpg,Meal
0.513467445,Frame-Nature/axe2.jpg,Pot
0.512694473,Frame-Nature/axe2.jpg,Vegetation
0.507158623,Frame-Nature/axe2.jpg,Maple Leaf
0.907295609,Frame-Nature/axe3.jpg,Flora
0.907295609,Frame-Nature/axe3.jpg,Jar
0.907295609,Frame-Nature/axe3.jpg,Plant
0.907295609,Frame-Nature/axe3.jpg,Potted Plant
0.907295609,Frame-Nature/axe3.jpg,Pottery
0.907295609,Frame-Nature/axe3.jpg,Vase
0.621760292,Frame-Nature/axe3.jpg,Collage
0.621760292,Frame-Nature/axe3.jpg,Poster
0.617491112,Frame-Nature/axe3.jpg,Blossom
0.617491112,Frame-Nature/axe3.jpg,Flower
0.59265316,Frame-Nature/axe3.jpg,Daisies
0.59265316,Frame-Nature/axe3.jpg,Daisy
0.566566162,Frame-Nature/axe3.jpg,Flower Arrangement
0.566566162,Frame-Nature/axe3.jpg,Flower Bouquet
0.566566162,Frame-Nature/axe3.jpg,Ornament
0.547577133,Frame-Nature/axe3.jpg,Sunflower
0.52708374,Frame-Nature/axe3.jpg,Clothing
0.52708374,Frame-Nature/axe3.jpg,Footwear
0.521587791,Frame-Nature/axe3.jpg,Food
0.521587791,Frame-Nature/axe3.jpg,Meal
0.508923302,Frame-Nature/axe3.jpg,Aster
0.902963486,Frame-Nature/axe4.jpg,Blossom
0.902963486,Frame-Nature/axe4.jpg,Flora
0.902963486,Frame-Nature/axe4.jpg,Flower
0.902963486,Frame-Nature/axe4.jpg,Plant
0.902963486,Frame-Nature/axe4.jpg,Sunflower
0.875691147,Frame-Nature/axe4.jpg,Wreath
0.85199028,Frame-Nature/axe4.jpg,Collage
0.85199028,Frame-Nature/axe4.jpg,Poster
0.640541229,Frame-Nature/axe4.jpg,Weed
0.619271202,Frame-Nature/axe4.jpg,Flower Arrangement
0.619271202,Frame-Nature/axe4.jpg,Ornament
0.577950287,Frame-Nature/axe4.jpg,Arecaceae
0.577950287,Frame-Nature/axe4.jpg,Palm Tree
0.577950287,Frame-Nature/axe4.jpg,Tree
0.561580048,Frame-Nature/axe4.jpg,Conifer
0.561580048,Frame-Nature/axe4.jpg,Yew
0.558052139,Frame-Nature/axe4.jpg,Aster
0.539164886,Frame-Nature/axe4.jpg,Leaf
0.513922043,Frame-Nature/axe4.jpg,Vegetation
0.50872654,Frame-Nature/axe4.jpg,Petal
0.505356064,Frame-Nature/axe4.jpg,Maple Leaf
0.647927933,Frame-Nature/axe5.jpg,Flora
0.647927933,Frame-Nature/axe5.jpg,Plant
0.613428116,Frame-Nature/axe5.jpg,Blossom
0.613428116,Frame-Nature/axe5.jpg,Flower
0.613428116,Frame-Nature/axe5.jpg,Flower Arrangement
0.613428116,Frame-Nature/axe5.jpg,Ornament
0.593757439,Frame-Nature/axe5.jpg,Conifer
0.593757439,Frame-Nature/axe5.jpg,Tree
0.593757439,Frame-Nature/axe5.jpg,Yew
0.590907173,Frame-Nature/axe5.jpg,Weed
0.559046211,Frame-Nature/axe5.jpg,Arecaceae
0.559046211,Frame-Nature/axe5.jpg,Palm Tree
0.549684753,Frame-Nature/axe5.jpg,Geranium
0.54192852,Frame-Nature/axe5.jpg,Collage
0.54192852,Frame-Nature/axe5.jpg,Poster
0.541810989,Frame-Nature/axe5.jpg,Leaf
0.51349575,Frame-Nature/axe5.jpg,Maple Leaf
0.511688156,Frame-Nature/axe5.jpg,Vegetation
0.510949135,Frame-Nature/axe5.jpg,Aster
0.897421799,Frame-Nature/flash1.jpg,Collage
0.897421799,Frame-Nature/flash1.jpg,Poster
0.658431778,Frame-Nature/flash1.jpg,Flora
0.658431778,Frame-Nature/flash1.jpg,Plant
0.651034012,Frame-Nature/flash1.jpg,Blossom
0.651034012,Frame-Nature/flash1.jpg,Flower
0.626366692,Frame-Nature/flash1.jpg,Herbs
0.626366692,Frame-Nature/flash1.jpg,Jar
0.626366692,Frame-Nature/flash1.jpg,Planter
